17
818 975
197 338 219
180 713 -925
665 472 735
275 67 317
299 869 424
487 677 -607
816 811 -758
730 653 -827
397 366 838
722 626 -224
163 406 -74
608 196 565
633 815 -994
633 253 629
432 61 -535
223 831 -578
344 176 284
36 443 -497
168 369 893
279 681 -550
577 520 -411
105 863 894
302 141 34
753 842 -589
24 182 445
258 365 -215
828 242 -853
373 520 -637
153 336 -874
781 703 346
300 185 -40
539 699 98
586 298 350
814 60 -827
574 505 -371
526 651 54
652 666 -49
574 547 243
321 332 782
567 123 -278
343 478 -33
77 745 -889
523 736 -822
370 139 -579
301 221 50
354 20 -616
219 8 367
410 613 68
714 136 -128
327 340 -70
150 253 172
390 794 -648
391 92 -43
302 13 897
143 105 497
184 642 -401
860 702 334
275 651 801
834 686 -645
176 746 -822
468 523 -690
836 1 218
621 114 233
413 312 -676
221 697 589
803 434 461
656 376 514
279 795 -40
199 740 -358
26 769 790
666 406 17
666 717 489
487 422 960
34 84 456
128 32 -817
472 873 -425
232 123 -242
585 849 9
132 282 -79
314 709 -484
31 858 836
87 509 -503
681 127 307
100 407 973
667 878 -197
723 669 -625
385 106 -515
420 365 616
388 635 457
626 596 279
259 267 -596
270 262 175
803 247 109
529 544 -834
4 417 -561
487 353 -951
195 716 158
618 660 -703
634 46 -528
745 88 -970
247 195 145
6 245 -497
608 130 -47
842 49 699
845 382 162
159 682 -402
731 663 -765
524 409 913
861 477 363
462 829 864
621 188 -556
159 527 -926
794 823 162
401 500 46
604 361 266
393 119 -698
629 685 410
4 428 -995
512 662 540
208 645 -262
838 278 41
128 185 -960
7 22 356
532 237 343
481 873 196
210 168 -766
851 712 570
140 178 775
808 738 432
622 384 537
703 532 687
70 714 -444
341 211 921
706 730 628
746 524 381
47 60 -615
450 874 881
629 361 965
517 538 151
837 524 712
266 526 94
363 843 -207
879 543 -466
14 647 -562
479 288 -715
293 674 -318
654 453 859
126 563 651
59 717 58
743 576 -500
682 659 803
210 516 -20
744 43 -704
75 401 785
87 648 -471
838 269 -622
829 582 26
868 217 844
584 178 285
758 635 -550
782 397 -721
88 362 784
346 498 -253
453 877 424
372 623 -545
375 175 621
30 368 437
494 444 -340
528 767 -210
824 273 902
787 20 -465
95 423 -317
100 564 -819
624 80 41
371 74 239
509 610 336
388 446 -358
243 92 -426
562 769 -904
830 200 225
371 566 -231
248 164 901
485 374 706
381 204 466
1 541 -46
190 806 -961
859 88 211
196 77 -87
844 598 -60
6 81 -785
156 630 747
277 572 -85
123 127 362
510 328 -681
455 536 632
615 848 863
242 296 607
689 534 909
212 288 421
22 840 -831
623 81 817
97 96 397
14 216 -953
478 719 -791
519 233 639
776 186 168
413 869 24
555 385 891
293 804 -979
327 235 -147
256 134 799
95 565 575
293 518 -130
469 72 384
581 284 -529
705 454 735
390 874 620
799 647 748
604 220 693
447 11 -659
103 130 928
409 173 78
106 836 -935
127 362 -768
152 710 -182
390 280 -493
264 413 -663
274 404 -294
19 90 117
455 42 432
643 705 786
495 207 206
710 440 -65
748 717 997
234 841 -270
124 564 621
169 461 -596
282 513 -455
829 579 -259
677 667 -474
852 763 -582
778 3 751
406 428 492
411 184 944
844 424 93
737 610 -147
744 777 11
327 17 -301
715 259 831
737 453 -179
812 727 862
130 850 -314
97 622 820
422 304 -946
797 878 830
150 830 998
729 492 448
278 234 -585
474 446 648
468 710 407
133 72 467
248 451 123
144 813 -492
708 83 -486
761 180 -384
146 840 -339
674 726 -578
691 877 758
716 484 -70
496 20 -663
208 95 95
670 445 681
264 640 -811
531 189 -22
675 35 -71
134 262 -609
393 363 -148
540 28 500
166 863 56
504 52 -288
309 785 275
353 303 -671
869 1 -724
758 459 -363
744 10 757
575 773 -25
759 153 -2
224 681 -124
193 418 -557
1 403 389
510 126 203
501 332 310
181 879 830
177 59 -578
772 470 469
598 7 623
95 673 639
715 211 -878
151 664 66
274 18 -442
522 802 -344
571 29 19
690 192 746
824 471 882
107 695 168
727 410 554
637 435 -163
548 219 -885
26 395 583
9 376 776
300 42 172
217 514 -857
782 817 300
245 841 -392
823 398 -959
379 534 271
640 11 618
410 613 -335
224 212 -696
653 671 415
773 478 -307
180 781 -396
114 226 -120
274 703 303
454 17 631
640 578 -190
550 682 973
299 303 -180
639 670 -375
541 500 288
499 350 -416
721 4 -344
266 608 973
803 154 -15
580 828 -185
683 557 -28
289 761 290
331 283 267
241 100 415
467 530 -118
727 448 661
626 536 893
400 765 625
646 598 209
438 286 667
34 737 -879
308 11 -182
465 417 796
829 367 -915
252 792 490
324 98 255
193 196 -17
788 481 -292
592 853 174
253 863 -865
731 765 628
837 537 -567
858 477 331
598 221 -322
881 755 472
297 546 683
98 541 -740
183 786 379
700 143 -755
6 165 -168
419 649 394
64 625 174
684 501 -918
19 238 297
273 654 -886
419 859 -131
63 46 278
322 12 -158
349 24 -857
192 514 -586
210 801 209
830 785 -112
311 668 -455
355 160 368
539 519 826
244 157 -502
236 706 846
384 159 700
286 93 753
561 72 -406
127 771 -799
639 622 -430
606 532 -185
757 199 -104
756 570 331
875 267 -558
588 23 891
665 90 750
871 283 232
248 259 -399
349 134 712
76 561 379
347 298 -373
694 495 -603
753 694 483
599 744 -286
846 161 450
779 221 -34
846 548 -761
747 266 225
292 429 611
445 561 746
424 877 -344
605 442 632
474 148 -224
302 196 -204
39 59 77
130 322 -844
345 629 93
829 675 623
297 122 -997
577 687 994
14 476 -63
774 656 367
50 765 831
377 273 -859
247 486 -575
341 750 34
235 122 690
681 618 28
759 574 -175
707 503 219
657 420 950
401 147 -360
188 321 -12
831 442 -22
982 929
612 171 471
52 2 37
310 960 775
611 298 -122
211 571 243
724 462 783
142 160 -530
513 111 670
828 673 263
29 490 102
429 672 -562
864 846 -782
318 616 181
286 778 13
155 2 996
843 790 -826
403 142 369
78 655 -674
433 247 678
560 301 753
792 98 -909
635 208 242
74 549 750
850 854 70
231 754 990
491 653 -505
709 878 562
638 569 -870
589 879 785
150 976 -907
716 243 -659
704 773 918
224 850 11
306 3 -516
865 861 -158
365 465 264
908 798 -46
845 819 -342
57 894 -326
959 979 152
391 974 921
780 93 537
208 789 508
405 103 449
581 311 636
611 954 176
59 891 -537
808 944 -956
883 693 209
759 187 -769
814 426 -890
634 794 579
655 921 -376
549 907 550
880 330 188
924 921 516
288 342 90
491 785 -487
383 695 -464
402 727 -896
92 236 100
158 384 -612
792 468 -41
723 868 -435
981 952 798
729 814 219
831 654 -97
159 421 -107
602 318 -529
487 739 736
386 837 627
903 969 -595
776 897 549
290 498 394
490 698 -207
406 308 -747
611 44 67
155 879 877
166 759 -184
284 516 -484
133 538 766
615 393 -820
170 501 423
525 54 251
247 296 897
660 607 162
977 109 -186
506 77 -20
654 425 -482
649 185 -318
353 896 362
385 16 -35
278 874 874
121 474 -172
714 401 -324
105 15 -960
541 349 -619
910 95 7
935 318 -139
491 345 378
648 454 307
45 307 -531
829 303 -766
319 272 688
115 760 -710
11 939 623
601 707 -557
764 341 -530
406 463 159
776 227 912
11 716 -15
810 80 234
761 578 80
222 227 -471
883 715 -607
686 423 -645
717 186 -932
396 408 231
439 297 596
599 445 637
363 645 -78
176 221 612
34 715 403
121 934 792
444 417 -673
140 143 -86
416 561 -137
614 527 -607
233 11 976
862 147 -683
329 818 67
650 522 -159
787 901 -469
363 132 -125
589 793 190
54 617 80
234 330 210
791 512 -61
495 611 271
418 568 -475
809 861 -689
322 189 -569
784 702 550
464 330 491
177 232 -724
335 196 -778
288 354 -751
167 384 -786
117 656 -682
357 250 -343
151 4 372
27 115 -906
480 401 -646
862 15 933
744 441 88
604 220 -696
867 637 67
903 551 154
265 471 299
170 696 70
265 219 529
860 190 853
400 370 498
44 649 500
657 837 -854
815 873 -475
779 403 693
114 96 458
202 104 -242
84 796 -175
265 785 -907
39 527 378
508 230 -786
349 981 327
368 527 387
467 269 1000
837 736 896
118 886 -769
421 263 -887
730 280 -850
78 607 -230
113 489 -439
206 609 -415
472 887 -880
402 36 18
168 883 539
852 202 506
147 357 829
523 657 -977
289 922 -910
817 256 659
674 173 -244
152 446 -40
675 415 -770
432 536 752
962 601 -454
526 274 908
126 74 95
768 859 219
743 136 -76
203 947 478
310 806 -41
229 913 -916
689 435 173
671 800 885
10 951 -968
54 827 -723
825 739 -867
653 547 -245
352 355 84
917 901 -876
658 182 452
150 709 768
927 582 -623
19 589 724
798 750 -407
458 831 342
521 582 -749
291 664 -531
639 733 638
19 804 725
427 391 -498
376 472 401
520 646 929
756 360 -663
5 674 -155
686 244 384
242 45 -706
886 304 -858
915 381 673
426 469 -557
198 104 729
470 961 -320
680 798 -229
633 214 -944
24 32 -111
538 835 -937
737 619 21
307 131 -544
958 288 -290
784 490 951
339 329 -717
111 41 -449
501 394 -708
961 25 -718
969 7 -5
763 917 -124
553 225 -505
396 904 -408
376 852 -6
185 784 -63
936 400 71
812 204 864
761 111 -467
940 482 -700
851 509 619
734 186 121
809 297 -410
41 53 929
497 177 -804
893 854 -726
897 463 80
279 194 64
400 309 614
429 4 674
761 366 675
329 781 -261
586 228 812
264 613 320
631 811 -353
377 223 -414
582 104 33
274 331 307
335 803 27
909 929 168
748 185 -473
443 370 261
798 808 -172
686 733 -326
177 233 -509
955 682 811
93 629 -86
484 575 171
776 102 -979
842 954 -938
559 163 401
871 946 -20
236 130 -476
732 36 256
946 674 -936
411 696 -406
290 94 663
354 685 -218
216 285 -557
391 259 750
260 716 -131
258 949 -261
947 488 967
81 328 -430
611 928 402
363 780 -381
258 44 991
31 212 149
347 777 238
951 102 -715
361 337 -155
316 479 338
234 776 874
755 893 -939
538 691 -792
668 875 -678
552 965 373
738 411 123
860 816 -931
354 393 -37
225 314 315
805 1 287
414 800 769
20 638 135
343 163 -238
21 97 733
663 526 -144
310 356 -499
696 704 266
119 600 445
301 54 449
353 557 867
71 431 759
189 372 -249
687 411 -822
643 815 775
702 139 -959
708 625 148
802 615 -736
533 672 217
702 850 -636
397 1 31
196 392 -532
22 875 -4
954 114 -789
668 287 -931
190 326 -171
84 367 32
18 52 -242
799 309 -447
880 818 -691
759 516 -604
73 172 -799
145 166 337
140 288 863
904 730 347
10 688 -922
361 444 367
621 620 -931
176 730 764
925 193 623
179 498 812
58 9 -645
654 664 -11
237 470 761
109 303 985
666 839 -627
693 833 640
307 334 935
675 222 -50
663 376 766
292 355 -923
576 214 -987
512 330 348
482 204 460
28 736 539
711 634 801
136 383 -272
159 587 508
719 613 -575
296 683 454
822 776 -500
297 730 -451
227 332 402
751 242 -525
462 923 601
762 125 -647
502 850 -19
472 384 -376
874 473 -165
489 981 308
686 595 -706
219 720 -441
435 438 -435
981 288 495
664 492 107
922 467 -239
37 449 -856
373 264 553
653 732 837
916 100 -799
123 566 196
205 975 209
194 311 816
348 453 62
307 474 119
362 529 226
262 591 -639
729 386 201
597 192 -474
718 202 706
720 304 155
954 928 -913
258 752 -229
890 810 275
246 882 -915
210 381 -713
193 362 -852
139 557 777
841 761 -488
466 321 -138
578 765 63
773 338 767
507 638 804
170 864 -439
31 239 -726
681 1 -805
151 529 -99
871 327 -732
183 544 837
12 595 -887
841 430 854
175 329 949
551 638 55
432 431 757
332 582 -972
256 385 300
422 874 10
888 80 595
639 893 290
230 276 204
143 561 -464
532 51 -243
124 960 946
585 171 784
255 423 -946
382 247 516
250 688 -611
522 751 334
964 380 620
169 27 686
467 114 -215
605 330 630
705 881 688
389 331 475
638 265 -915
389 596 95
945 447 -294
28 708 454
500 589 -368
720 793 -506
374 204 -239
561 464 -973
256 676 181
406 895 560
168 393 13
615 430 -192
145 786 -952
581 565 54
49 41 -865
663 641 686
242 59 -361
244 64 -471
75 514 379
207 86 -918
253 133 303
528 593 533
722 799 -259
223 478 429
177 960 654
103 52 -775
909 287 873
148 563 54
380 24 808
381 412 -425
507 688 -911
483 69 -77
339 317 -156
914 203 410
887 525 474
838 379 -484
34 56 902
168 787 750
86 771 496
569 830 399
961 604 107
777 476 154
443 653 -498
324 926 -672
342 340 -742
464 670 -631
294 646 -870
136 943 -689
578 414 679
427 621 165
580 806 771
404 506 -140
406 910 -980
22 507 -153
201 371 -720
753 891 319
814 481 251
149 711 636
592 387 96
701 415 912
330 546 -834
93 517 91
476 837 118
317 440 -365
189 206 -877
956 527 -573
379 262 310
844 395 -144
712 406 -584
742 453 -502
387 442 449
97 396 -927
589 74 -360
666 129 -283
684 572 558
843 643 862
856 127 -742
137 283 -878
672 585 389
379 336 -348
134 621 -953
935 980 -919
954 17 -907
261 227 -395
788 244 -302
128 29 115
136 348 85
549 698 -945
367 29 -211
728 165 -645
445 865 -709
47 392 -508
391 115 822
916 680 -702
849 228 745
200 383 651
185 175 569
552 181 727
784 57 -675
800 548 -929
542 448 -614
299 18 723
187 178 -739
719 823 -985
811 158 -606
420 567 -39
886 624 -116
254 661 -815
458 741 -708
892 438 869
291 617 -156
471 241 -262
515 336 568
364 853 -409
336 917 -342
530 156 -459
689 164 -573
69 227 -73
726 242 272
660 216 -123
484 365 461
182 713 189
792 956 -598
502 500 373
135 945 -931
581 675 539
474 955 -520
863 461 12
204 297 -333
432 231 -420
812 77 87
783 535 74
664 370 820
214 181 537
394 29 903
762 665 487
581 497 -555
58 97 -85
242 671 -317
330 772 -192
52 711 701
966 381 -417
304 696 -307
286 594 -801
1 471 -363
857 82 117
653 243 183
593 492 -411
136 764 -80
961 160 -789
126 66 651
128 51 -548
78 183 93
163 824 -676
966 681 -605
558 508 552
320 826 736
200 475 -432
216 722 74
845 684 955
848 403 -534
529 517 981
902 66 -700
483 295 -801
170 846 -246
260 762 889
421 5 776
28 576 -427
773 757 884
949 426 996
944 232 642
897 170 -976
730 638 313
517 70 -471
939 370 352
685 707 -454
978 3 191
581 851 702
729 294 -336
481 469 22
837 272 -700
857 576 -795
669 723 -530
722 492 -196
411 684 937
248 372 -760
347 59 -797
883 616 769
160 174 -170
855 131 -88
361 943 668
171 502 784
418 802 560
963 619 -259
520 56 -971
828 133 552
600 924 844
534 574 303
392 698 -29
556 642 -800
891 625 419
539 666 -341
545 293 778
15 521 -472
71 192 -403
673 599 324
70 626 -61
518 450 158
510 626 319
329 215 624
309 128 807
867 485 227
126 800 -379
146 734 18
473 700 -71
267 272 669
406 814 896
507 243 -344
39 889 213
803 112 -136
402 483 366
145 776 -613
314 901 418
84 288 524
463 447 95
39 305 887
233 357 774
561 30 -146
125 194 -364
907 506 -351
963 641 -142
720 480 156
323 871 -233
781 712 -186
792 211 867
170 481 226
25 374 632
630 122 53
955 127 -665
532 388 -265
183 671 821
12 878 -104
676 877 655
94 960 948
290 606 819
725 188 867
189 801 -214
266 450 -949
95 923 -994
539 179 863
562 256 864
440 207 -955
234 729 112
385 488 -882
718 340 278
320 317 706
732 592 -170
786 882 879
469 599 858
663 759 171
336 778 -392
513 481 -503
562 428 688
454 256 705
93 393 -783
35 226 336
908 37 -984
462 882 120
546 341 111
165 897 -295
967 329 -766
897 35 -151
352 243 76
703 570 -600
352 455 -249
224 301 804
98 210 268
497 745 191
246 487 937
900 212 -605
134 159 951
904 613 -392
238 519 363
786 25 843
682 44 -608
460 147 695
831 169 734
541 573 22
147 190 608
944 338 -568
335 541 -275
928 896 -938
21 291 597
430 639 -313
232 776 -539
38 627 -447
760 514 367
139 558 126
318 73 461
779 147 26
608 81 -768
709 290 -449
210 623 -334
340 858 -668
375 832 -836
525 539 -684
890 185 -704
402 491 481
628 641 -171
612 64 -862
712 650 966
373 829 -158
760 249 561
35 400 247
602 304 539
963 979 -830
842 790 533
312 50 784
365 24 493
64 773 213
979 210 -523
581 98 -758
270 91 441
98 978 449
872 802 -476
249 48 -732
90 21 -549
538 881 720
527 978 130
742 324 332
474 366 133
316 812 998
746 205 783
631 556 748
156 773 -117
935 175 494
719 978 283
522 865 -46
285 673 360
144 620 161
247 618 -826
730 98 -676
883 947 624
849 877 -38
409 573 -41
547 371 405
643 163 947
542 973 -249
282 555 171
201 802 -82
889 640 -406
776 325 601
552 200 -468
162 250 161
636 506 -996
303 671 -365
566 614 493
774 818 -705
529 691 986
691 416 52
176 808 882
841 720 608
600 978 -120
644 63 909
392 871 -952
271 464 344
538 638 -570
718 581 422
331 41 -328
141 859 646
230 542 -656
875 707 447
692 820 251
202 70 -92
62 346 96
179 969 374
705 142 652
183 402 819
725 858 -552
202 605 -790
129 391 325
347 177 862
138 584 -932
498 862 380
566 532 -953
257 397 66
851 798 -700
692 920 -343
365 456 24
312 844 -115
209 51 698
879 969 -193
976 717 63
36 84 -346
367 789 -134
829 191 387
63 273 480
803 488 2
958 503 -427
567 605 962
645 869 -668
977 276 412
763 609 699
678 793 552
360 381 -433
348 951 -594
415 161 201
499 672 -569
429 580 -636
177 631 785
129 137 -631
6 298 665
627 797 -394
877 190 384
661 882 -267
110 213 751
748 55 -915
971 277 -386
172 318 -933
668 495 -591
238 940 -631
487 473 -360
792 389 -106
48 572 -172
747 725 -827
688 151 971
942 743 920
856 647 -180
870 14 700
743 136 -87
556 491 -350
511 120 455
492 829 -158
894 571 49
224 871 -496
923 746 183
122 458 584
850 494 53
899 826 -680
366 321 -757
555 558 504
696 719 171
46 522 372
43 846 16
381 745 -40
431 259 -356
804 102 -799
818 207 -763
162 639 -333
748 82 -201
613 614 686
568 118 238
388 919 -688
977 449 -555
36 587 -211
42 72 247
537 404 413
243 480 -122
773 885 -331
720 385 33
68 483 -442
737 385 -937
406 719 232
282 6 -548
25 788 -857
412 92 -284
53 157 -337
678 871 -89
490 493 -417
33 858 679
941 285 -785
952 110 -948
950 184 855
374 757 25
795 568 -379
907 239 -39
128 982 -857
93 118 -864
210 727 832
869 921
622 754 -214
320 537 942
370 803 -269
430 138 -377
261 164 422
236 576 -464
622 21 884
222 683 -895
526 462 731
49 99 994
519 714 -834
332 8 -564
573 716 -908
132 653 79
425 359 -483
664 84 463
79 608 -562
59 79 659
392 181 20
745 285 -430
245 535 768
46 555 -131
149 49 -785
809 373 314
123 832 -882
180 303 910
79 125 30
688 136 993
714 47 -259
105 847 807
280 406 -513
574 607 -211
8 42 -390
629 70 -227
171 22 410
665 563 274
519 37 469
690 132 -416
654 85 -554
70 435 825
710 143 -987
270 699 -688
70 668 -646
413 111 845
773 567 -143
615 386 66
655 738 -555
427 813 633
736 77 -59
467 368 339
245 231 386
2 781 416
609 134 518
554 218 -482
557 523 16
631 815 -37
536 256 96
751 42 -648
856 514 460
296 400 763
342 398 -310
238 734 -101
611 164 675
785 171 617
268 417 -639
271 812 -428
806 828 220
572 616 -557
226 569 993
13 538 848
502 246 663
356 577 261
57 262 -436
612 735 501
27 711 635
127 471 -500
496 37 792
477 704 380
17 698 649
651 591 770
826 722 882
439 687 -935
306 784 -958
725 365 111
780 231 369
298 828 567
528 61 303
687 30 827
149 58 966
145 443 183
69 454 -489
785 344 601
590 377 243
508 58 -510
742 307 212
852 206 730
479 692 -790
44 803 -705
318 103 114
420 859 -70
475 298 -32
71 384 520
465 501 -777
770 533 869
785 417 299
862 341 913
174 205 -288
583 154 707
741 81 889
714 171 -394
63 621 726
497 804 -495
496 104 904
755 180 -182
199 706 946
807 300 883
545 733 -355
583 712 802
10 581 672
60 15 -939
722 656 -957
579 637 66
726 629 266
630 379 -132
830 693 -196
89 399 638
506 544 -269
692 472 219
553 204 9
253 335 451
599 801 449
364 585 -75
34 282 -420
814 534 788
626 549 -156
671 377 766
55 376 599
2 693 -416
582 227 -525
220 610 -11
368 623 242
457 810 209
638 624 -927
564 658 848
605 516 -871
140 648 -341
736 426 956
163 173 442
751 209 -808
436 389 -38
277 144 -378
396 722 89
492 258 -450
440 107 148
212 23 -649
410 130 -495
177 537 -234
141 864 -240
21 231 35
589 415 -43
298 140 24
754 8 -365
357 464 -814
647 645 -473
344 756 -659
270 733 -462
81 181 860
247 581 529
705 205 -834
191 663 -376
723 69 -893
297 746 -497
98 176 -287
251 694 -143
780 98 475
707 686 490
533 489 336
459 457 -513
448 844 863
490 23 625
192 831 583
