9102 26857
3176 5612 950
3436 7957 -102
721 3094 -432
5488 4868 26
6856 3286 -904
3053 3238 -184
3729 4164 -855
6461 9039 -501
1954 1255 626
4905 1550 -687
7470 2464 616
720 5687 626
6527 8747 -86
942 4057 -283
1554 8581 140
2351 7322 -507
4785 6025 607
5764 3374 -545
1034 4757 -69
8500 6211 -511
8122 6473 756
36 46 78
3254 93 650
2329 6165 -264
4180 8371 -147
4116 3132 -127
1492 3752 257
8014 822 370
6975 127 -70
6077 1281 486
652 4984 961
4735 309 -86
59 3817 -242
867 3423 389
1342 2129 -867
4567 1833 874
4130 4709 -309
3747 6400 458
4781 4431 -546
2838 1096 -948
6690 3167 -551
8176 4272 135
1509 3819 -761
3307 6295 -651
111 6219 -784
1429 123 747
8385 364 -296
8762 6306 -597
2077 7156 965
3485 3339 -719
4374 3654 -708
5773 7495 -554
8547 4848 632
5216 1017 -946
6530 5767 -307
8237 3469 -435
5272 8469 -494
7682 3513 -410
7215 8925 848
6196 5435 -522
3961 2128 -356
6707 1803 -285
2000 2304 783
6966 1570 -735
915 8591 692
7937 8971 -465
4287 104 -225
2426 3258 266
8048 1946 954
284 1272 22
5682 5684 497
1731 7355 -122
7886 2297 842
6001 729 554
8226 1118 -646
424 8595 -402
2418 8419 788
2694 3657 795
5790 1481 -742
3537 5178 554
280 593 -208
2733 8448 -168
8316 3396 -461
5231 7394 214
4362 2646 339
1936 8677 479
473 8838 981
3983 4139 -755
3426 1737 904
4602 1073 732
6878 7759 -6
2354 4352 -823
7876 5481 -862
4121 5032 475
1282 8389 -299
3368 536 -221
5622 4061 234
290 6652 -706
708 8773 58
6460 515 -638
7840 2958 667
1414 6847 843
8174 1038 661
6582 5860 997
3815 615 230
8267 3593 -309
3409 2571 -251
79 3237 56
7714 6577 -398
906 1552 186
2765 6205 -551
4024 7419 410
4058 6306 863
3201 1380 -569
6502 4209 -809
69 5854 259
3874 3098 675
3955 4495 -681
7015 657 -236
3915 1202 -889
2210 8426 -759
6337 3095 116
3530 4516 268
1065 1318 -810
1780 393 -356
6504 2326 34
7176 1939 142
596 3124 -372
4632 4493 -572
5868 1754 531
5811 8879 -673
4639 4970 631
8957 4597 -776
5468 410 672
4604 4199 -954
5053 6833 -277
7961 5142 -536
4900 3928 -942
6647 8851 253
7736 2370 676
7 7717 -117
6555 3811 49
7148 7218 -30
8485 1652 -33
8889 6892 -934
6466 553 -946
2608 7293 -741
1520 1280 165
8691 4530 -201
1742 8683 -300
785 7068 -217
4133 7069 209
5223 8179 80
5300 7710 864
3596 3893 146
651 3940 -819
653 8245 -78
7889 3224 578
8112 5451 476
111 5849 -2
8223 5 0
1955 6378 124
6823 3246 -981
6934 321 -324
7402 2067 -823
979 6177 859
1674 3007 618
1693 570 -44
7130 3002 844
6180 8650 233
6798 3195 -185
5760 5556 923
2461 3033 166
3077 366 -873
2779 3692 -830
4605 5757 -376
2047 3613 -265
5766 6463 67
5223 7552 -51
8970 561 -785
4971 1776 -510
216 7353 887
5034 1914 -41
781 1050 503
7333 6568 -221
4026 7022 -738
7121 1557 -996
4574 1181 166
6652 325 -381
6694 7404 547
2105 2629 530
5593 4249 -758
6290 350 -825
264 1297 396
3609 6586 49
4308 1653 -345
790 4465 838
9095 7358 -399
641 8747 171
6692 4175 -181
7872 5428 516
5305 6934 -478
6671 1680 409
64 824 -437
5814 2682 -524
3444 481 -106
518 1322 778
8362 5797 -131
5570 7666 -227
8281 5060 50
3332 3143 -327
3900 9009 972
2093 935 80
8696 8087 789
5422 8115 715
5556 6640 -38
4189 960 -230
273 5460 -919
5294 1515 -309
3260 7019 464
7058 3471 -505
2638 6580 27
4320 4369 6
4514 2206 378
3681 4832 912
8220 2922 381
7711 4361 -811
3173 595 351
5100 5640 185
6341 4159 488
3260 2239 116
8335 5533 298
670 2054 -83
2101 7313 544
573 1203 -275
482 1740 137
7315 4244 838
2659 2565 800
7700 3464 708
3094 3722 -373
8215 9039 472
3431 767 -236
8528 7924 -923
4431 2543 771
7676 8971 -183
7656 7175 -632
6448 7227 334
5635 2090 -649
4533 2922 -489
557 3886 -536
1531 6892 -309
4086 2831 -254
4969 431 450
747 2423 -227
7060 6215 677
7218 908 -359
4261 6355 322
5879 4699 -130
7767 3820 85
3837 1275 -212
1325 7704 445
1690 6207 -111
6659 9008 -146
7004 3686 -784
7694 7997 0
3069 4582 -301
8588 813 -500
4540 1813 314
6085 3236 231
7216 3845 477
767 3311 745
708 2853 247
8492 3305 -361
2118 2021 18
1792 278 -457
133 623 611
8584 6380 311
3500 4005 848
7724 5467 -623
618 4861 -540
2879 3340 -579
513 7410 267
6318 3112 -719
6540 5956 792
2138 5564 -161
7523 4208 -193
7324 8210 -588
1908 6147 995
8637 644 446
8720 2384 -980
8831 6863 608
5632 1483 -795
6898 2216 555
7776 3497 268
6385 7410 -462
597 2621 -67
602 7306 -944
7206 3653 -98
547 1134 961
1921 3755 -171
8937 222 661
8353 368 -536
446 4363 -348
4064 1602 -230
236 430 -240
2864 8369 814
5165 6543 -865
8569 8426 -309
1153 5186 -334
95 5226 -453
3767 6124 18
1063 1065 -732
1889 1122 -626
9004 4319 645
8414 1822 34
69 2007 -752
5382 870 -303
2743 3047 -300
2856 4068 356
8154 5056 -325
5784 5848 989
8035 3144 645
5566 178 326
2960 3214 765
4193 3848 527
3303 1227 -458
4106 5867 -312
1401 7409 623
6055 7723 -453
1446 2659 -735
3607 7693 -628
3968 544 -127
3591 5058 -413
2284 7756 -129
3589 7014 -7
8039 9082 659
3410 7038 -367
7443 8173 806
27 3123 176
3788 8422 -991
3853 4512 -173
3700 1643 336
1359 6755 -748
6291 5941 -628
398 6799 -70
7673 8048 677
3337 8283 -166
7894 2102 -263
1665 7200 -385
3743 119 -51
7191 1859 -923
5943 2904 -396
3162 3571 419
7687 2533 -29
354 5398 -58
2704 1783 -623
6361 7020 764
1661 2843 228
3402 3564 -198
4124 4095 -683
2389 2178 679
3994 5843 -986
4890 791 112
3254 8370 978
396 1904 23
7499 6461 -384
7400 1071 495
6209 5351 144
4649 1863 289
6662 7820 283
3703 4776 -447
5836 7319 889
5807 6165 937
1911 3966 -409
6159 2094 -346
6182 1822 64
138 1621 -150
8662 6957 -367
1930 8253 -305
6795 7245 -849
6092 7601 -566
1949 7086 -309
8949 5137 715
6880 2514 -660
7824 1232 815
1395 6383 544
7574 7289 960
6257 1791 -150
6157 9085 -351
7242 8614 -283
1439 8831 -346
2354 5824 512
3805 6294 -961
2983 1940 555
7138 2111 -954
6598 7296 -197
3002 3456 -54
1940 1255 -919
499 8879 -17
4354 8581 -294
1831 1876 -529
8538 1909 -572
3165 6199 698
872 1458 641
9014 5590 332
7332 2863 326
6802 398 508
5267 2517 -341
3016 8971 366
8084 717 -495
2865 5197 -501
1348 164 373
5638 1026 462
1113 1880 46
7508 847 -255
4933 2614 -382
6764 2031 -628
358 8385 665
2529 4674 -526
5559 7365 -68
2871 6618 435
299 8640 388
4952 2903 -274
8447 3795 152
8068 804 -334
6208 8897 498
1436 818 -641
3420 7993 84
2417 7077 348
1075 6197 -108
4800 2144 -648
5804 6360 654
859 1526 -998
1215 6460 -365
8294 9097 251
4978 6584 914
2168 134 644
2911 5310 716
8873 3266 -983
5959 6441 973
1607 2173 -909
272 2262 622
150 3521 -687
6769 714 -729
3504 3012 -674
1687 2362 938
3257 1204 -411
1694 6929 -216
1666 5167 888
530 3150 -672
5357 3983 553
3770 4695 96
2650 1580 -961
2568 3224 426
840 8865 -443
2143 5743 828
43 3473 621
2950 3862 -790
8910 3882 -705
4478 1008 853
5403 7500 -11
3991 4389 583
6604 2382 752
3497 174 321
3587 3541 -745
7729 523 -59
6358 6768 -279
7684 6836 92
13 8113 357
5811 4037 -264
2305 725 -991
3526 5876 555
1157 87 953
6478 73 535
2193 8872 688
3116 4626 84
2677 5336 110
2254 7631 48
6622 8709 -329
3143 5925 -936
4314 1246 -655
7427 5954 341
973 3238 621
7728 5063 -796
6405 520 -874
1801 6770 118
8705 6266 249
3934 1712 385
378 769 785
4427 2852 762
2815 7818 764
4786 6640 -316
4122 6878 -327
2677 2903 531
2017 1980 -347
2700 9041 13
2222 1081 -875
7509 5347 776
2602 492 -34
8928 1123 -958
7391 1560 234
4257 1524 963
2534 8601 617
4692 3324 -971
7990 8160 29
8661 5090 455
2511 5335 864
7212 5246 -760
7932 8371 251
7636 3046 -206
2979 259 -752
1221 1009 893
5492 6575 197
156 6952 805
4388 4789 77
1753 179 421
7982 872 840
3958 2146 235
6726 7459 113
8146 2919 -256
76 7260 546
5615 5163 404
9100 125 524
3842 2320 408
5193 8099 -711
2516 5239 -97
777 6091 -412
934 3164 807
5076 6650 -423
552 6224 343
4983 5202 -408
5917 7987 -714
1071 2674 68
7183 5095 879
866 4339 -731
4184 3078 -261
1230 8812 -488
2604 644 443
7036 3043 -641
7808 3938 -654
6666 1273 -873
611 8263 909
8102 4852 272
6341 7992 837
6125 4690 -646
1709 5948 953
4002 7459 389
3815 1090 795
8876 3852 627
4890 1209 767
5947 1654 -154
1240 2520 -470
6921 169 -695
6791 4101 -524
5029 2789 -73
1566 255 -185
312 2892 466
3901 822 -801
2048 649 -66
4750 7659 -52
7706 2679 956
7297 254 360
8632 8445 -781
5896 4123 844
2457 3809 120
1756 8560 107
4946 6344 -455
997 5231 372
5029 2139 669
3949 106 -327
5183 9066 410
4679 6190 229
8726 113 -33
627 1043 269
3390 4610 -709
4838 4093 365
8962 7050 -390
4415 3590 -587
8707 3431 665
1616 4048 41
4246 3164 657
9099 5334 -107
7267 2705 -253
7162 8220 969
2837 8139 -657
7784 8279 -308
8038 514 906
2334 783 -167
4783 5009 -261
1878 5490 -415
7017 1375 -156
1399 3042 808
3174 5446 -474
3894 1478 818
8413 7656 147
5947 7420 -264
7750 2759 -570
4358 7582 -8
112 4121 -759
7194 3635 852
4450 7482 594
3825 6128 -770
2375 7716 -557
2391 6222 -773
4136 1732 -990
4217 4628 -979
1445 5036 -45
1888 78 352
7158 8336 -859
6703 2409 -927
4220 1482 874
8005 8673 -426
6017 8523 969
6425 5743 48
6578 5527 731
7590 2835 834
3745 7600 972
1582 5996 949
2571 3497 937
1978 1173 6
3572 3639 447
4345 8992 -391
554 4732 900
951 1436 -780
3148 7937 373
8192 4512 -677
6754 50 3
4058 1987 -999
8246 7145 -878
7415 1078 -621
695 7467 508
4011 8207 890
2166 5497 793
3238 3747 -760
5088 1774 -140
8459 4179 -449
5739 6328 772
182 1670 -36
1323 8692 -656
7458 8917 -525
7406 2092 -190
1984 5748 667
7304 2179 697
5396 4427 -724
3963 3956 749
8562 7087 -194
1707 5837 -980
8992 5863 267
628 7312 -725
531 3743 480
8251 3099 51
5193 3858 -854
3477 7422 -450
2560 5737 463
1936 2375 131
7611 5743 962
6775 2010 257
4972 4114 -30
6172 7531 -173
4607 4609 155
1370 8772 727
2097 3950 797
4708 560 852
4779 6264 -488
7253 7018 143
9071 634 54
1883 3839 131
8857 3418 931
8331 8929 -674
3241 1524 227
3302 6542 -391
6925 2775 -973
7128 3675 158
8499 259 -151
4228 5901 -104
4229 6573 887
1389 6260 -735
5633 2294 581
7175 3576 -527
3972 8101 -977
7458 7071 779
3297 147 -642
8569 8024 666
1773 3507 -776
957 4552 -441
1942 3006 299
2632 250 -273
1679 5246 785
7783 4509 -218
7424 1451 -809
889 8836 -886
501 4977 568
257 3810 442
3138 2821 970
3200 6894 -654
4742 9043 668
3223 5569 -148
13 3330 -80
3894 4387 -56
5770 918 222
2048 2449 -340
4343 4515 -291
859 1 672
1601 8648 -877
4458 583 766
8825 767 744
1320 334 700
4827 1908 -444
5425 2362 -867
3100 1025 245
7550 4078 447
4629 1265 590
276 6760 -999
1882 6987 -171
6430 5 -651
6999 8649 437
3193 3811 -121
1972 8212 74
7555 7908 590
1409 6811 739
733 5693 959
551 1291 -893
1192 8899 -99
2560 5830 747
4705 8628 501
5681 6028 -555
4500 3921 -274
4815 3810 0
28 403 517
1471 201 373
6501 8740 -946
6825 2194 -81
5354 3675 892
3007 7947 849
4566 3711 -233
1453 7559 773
2315 3872 -142
748 3659 -458
3551 6367 -642
870 198 487
1770 7613 468
8059 4329 14
716 3051 862
2647 957 111
6706 7651 -910
5301 8252 59
5450 6126 792
5467 7632 659
3350 5669 183
2177 8729 -762
1508 7172 -111
3561 5747 -150
6896 6342 819
4027 4523 997
1669 1723 -661
8422 6684 -611
7910 6203 653
2120 1606 -558
5307 716 -614
3114 1395 53
7482 962 -885
28 6491 809
2372 2064 867
720 7380 -229
6403 5516 585
2945 5724 -759
7185 1985 417
6084 5122 562
1318 4509 -188
7192 5495 -980
3463 7905 877
288 4672 355
7652 4744 -768
8130 5748 778
5368 928 -743
1014 5174 189
7395 2946 -135
913 8434 -3
770 6567 -85
4429 5471 -681
3310 7554 -928
3007 6894 838
2570 4961 695
2484 7898 434
3853 7284 -841
3094 3922 -580
64 1814 799
2818 3707 -566
883 386 829
5790 7120 -966
3699 7848 161
4583 3127 581
1357 5859 378
2321 2213 -5
5525 181 805
1612 3019 -404
6802 7042 878
2476 249 416
6566 5310 -239
6035 8158 -858
2919 7488 264
7934 5162 -402
5931 3768 -857
3078 4542 757
2370 489 -279
7309 4324 -833
5050 1818 -184
4697 7006 -283
5764 7310 615
4205 7629 843
2622 2540 853
6543 999 58
8201 4880 450
7427 3692 -675
4143 7965 -51
1729 7354 -867
2963 7979 -654
5436 3173 986
1729 2746 711
6709 1614 905
4748 1225 859
8901 3789 -707
7765 8779 441
1723 5098 -149
2061 1600 -127
1371 2966 283
6532 533 444
4489 989 -666
903 3511 -132
1605 3811 -848
1488 7289 627
7643 1463 -233
6365 6160 -922
4270 9100 162
1085 7921 -229
5005 3360 -765
7736 4390 536
5059 7923 123
1908 4808 -230
8394 6232 -219
4003 3957 380
2177 8141 -334
1258 1231 -234
7983 3493 199
3679 3232 59
1149 3845 -844
8905 3537 309
2510 1721 -662
5387 8495 -270
5625 877 152
7211 6200 972
5188 6170 192
2315 4553 -800
6285 15 -791
5386 8437 641
2559 7954 -809
8680 7563 -334
3553 3471 -534
5372 2778 997
4023 151 987
8968 6696 834
5334 4984 349
3042 1569 315
3241 1409 711
7107 9066 798
5032 6065 418
3392 1608 486
3614 3466 199
969 6917 -490
8707 1444 220
530 32 458
1162 8114 -340
3148 7302 -673
8380 6542 -466
7846 2988 294
1831 206 -111
2871 4424 -963
4691 1705 -860
5628 1643 192
5908 6431 919
5713 6025 -45
7816 4548 212
2953 9044 -1000
4527 9043 -598
5977 7667 -876
6556 4134 405
7711 4509 -723
6139 153 91
7777 8467 405
6114 7092 414
7984 6448 -144
709 8068 -15
5514 5335 406
5479 5347 -204
2883 5507 671
4993 7011 417
7473 3166 -912
6256 3397 -201
5353 8659 -666
7042 4258 71
1136 8686 -433
7522 5369 63
8745 7598 555
1209 4940 146
4546 6057 -948
5976 7557 303
7592 8450 758
2307 4069 557
4224 1121 -252
4949 2797 -735
3009 1950 482
76 8189 -412
6287 1029 -170
1238 3410 -455
3349 3015 44
3427 8011 -101
8908 7003 833
3821 8536 380
1515 3582 -208
258 2278 -452
2406 623 829
9054 4764 -368
7817 6933 -591
7623 2403 -143
1071 348 -798
6180 2696 -586
7629 1339 49
1807 8275 66
3412 7074 -821
1676 7132 -651
7126 2481 316
6874 8190 138
1746 5697 476
6622 8704 186
1444 5405 88
7773 142 671
652 3967 847
8694 567 697
3133 8087 -221
7620 3887 343
2141 6301 -612
7853 1356 201
4679 6182 -461
6668 3127 -118
3261 6533 6
3421 8014 -667
7179 8768 499
3399 7012 776
2093 2379 -578
8058 1080 249
226 4145 137
5194 867 -485
790 6399 609
8557 6169 26
1512 5235 -363
7110 7555 -517
3337 39 -409
7575 4289 -320
6889 7912 -547
813 2790 -460
8574 2037 453
4436 879 881
325 6718 -120
5774 5359 851
851 8213 278
7990 9073 976
7147 6762 -877
7951 2597 460
6664 7388 -32
7053 4701 -861
6019 899 680
886 8912 -925
654 118 -435
2235 5365 360
1569 3117 623
6667 180 693
4244 1370 -125
2182 222 -202
8718 2385 -989
4731 2878 88
6176 2052 403
8049 6155 -632
1351 7093 676
7615 8308 218
157 3294 -922
1244 8717 -622
434 9066 -141
1097 3710 -133
2871 5793 -400
9096 5030 -709
1229 7690 277
3169 8158 -532
2673 8015 -769
293 2310 -264
4339 5286 -615
1053 3275 916
5273 980 -355
5350 2444 -640
4626 8394 -65
702 7327 -671
6389 7864 -518
682 5004 787
7121 1376 226
6261 601 891
4475 2145 794
3110 4241 947
1671 1645 227
5511 2146 669
1319 1870 739
6289 2806 193
777 6164 -465
143 1943 817
3753 6105 -930
205 732 327
3909 2105 -21
4405 2815 586
2003 1812 -31
7893 5044 -664
2149 933 53
5417 2547 -847
7246 2845 465
7567 3188 -422
5109 794 489
297 1740 -398
8159 2598 891
778 745 -720
873 5002 147
3036 1982 -945
6351 925 -122
8162 942 44
1907 9 296
3140 9083 -941
5432 7065 -351
2263 3706 390
475 4970 357
6690 2976 193
8571 7226 113
181 1722 -526
3150 5053 -73
6898 3388 591
3697 8167 488
5233 5033 -553
3049 6158 -354
7619 7127 668
8271 1072 644
7809 981 151
3472 5863 -839
4292 245 -834
1149 672 196
3848 8486 659
1494 5911 710
5187 8394 241
1481 3568 -273
7386 585 341
8155 197 375
6632 4177 423
243 3196 -152
7730 2817 -270
5687 8682 -241
259 4723 928
7842 8424 -132
8142 8803 461
158 1740 10
2620 2049 813
7750 3591 -676
7321 4268 30
2474 170 -980
2235 7137 868
394 2249 981
2175 8139 -359
4482 7514 -888
5921 2480 1000
8492 6305 -526
4687 538 595
1024 1810 288
7487 4832 -713
8965 2489 -169
3140 5484 95
4325 2819 869
5945 6930 -633
3289 3433 328
8802 7036 -34
4850 384 -451
2555 255 610
1317 5797 60
3386 3175 -318
7761 1055 -410
3637 2037 636
482 1696 -662
5376 2546 678
6036 5986 -430
2931 4157 712
3252 739 108
1173 4896 -87
6306 7714 397
137 5825 218
2135 6639 984
1031 6993 -898
5270 9006 89
578 3705 -983
2932 5856 -555
6207 4263 244
8274 1704 998
7138 6863 -982
3632 3630 -923
2114 4631 671
4271 5034 -915
2032 2843 -13
2723 1622 834
5399 2412 91
3810 7792 445
7431 5854 -646
1369 7848 972
5825 2993 -87
5041 6368 -387
2629 3540 476
1346 3661 -556
8252 5478 685
2005 7774 -622
1868 2407 681
2967 1296 186
1758 6908 -145
9037 3732 122
3208 6223 -501
7393 3949 436
6150 5204 -768
6894 8393 270
6303 2527 -644
3177 3382 -17
8564 2772 -403
41 4247 -998
2294 3457 -804
4452 6070 549
8702 1038 -96
6155 196 -711
7811 2168 -638
2458 8951 -728
5644 5470 528
8204 5098 381
8405 8848 -951
4754 1831 -881
2639 2958 676
8283 5100 47
5695 3821 711
2277 5148 678
8567 7784 434
4866 6061 409
7012 295 581
1833 5132 -798
2944 6487 564
3525 5920 -702
2938 8557 578
715 4387 -186
2759 6286 914
7443 5805 668
8702 8300 -104
1935 6262 74
25 6383 671
1091 5912 -490
303 4481 86
7012 2793 208
2217 8051 221
7760 4347 -189
3771 7042 -596
87 2915 281
4700 4765 -419
1164 198 649
1765 1389 418
1930 2368 -567
2708 1316 -784
4811 4003 -601
3009 7191 -640
9088 4901 269
6716 3367 -685
7353 2440 -966
7804 426 720
950 450 -309
6322 2997 297
1785 4989 166
8152 944 861
1760 8310 -822
1328 6422 739
3567 7896 204
6703 8695 -486
1812 8075 121
9068 4872 -999
3989 7975 -130
8733 6428 -528
3191 1985 -645
7796 4570 968
7668 389 -614
8954 6692 -663
5972 6797 670
6681 226 -179
7660 4425 -876
1566 268 -429
2228 2259 330
5000 8561 211
6624 4403 859
5350 5670 668
6880 2979 916
273 2493 905
4875 2924 741
7367 558 410
1013 1841 -752
7045 7259 563
430 3446 -76
1312 2240 29
4035 8110 -294
5232 2362 627
5534 5357 -136
253 6015 -198
5584 1804 575
910 7127 480
1159 180 -118
4653 3348 723
7222 1520 350
4477 2451 -979
6420 2515 -229
6301 8973 -159
5214 615 -367
8877 5096 -438
4012 3575 -947
7389 657 168
5031 4577 321
2446 5859 -47
8206 6762 721
4784 6673 -769
6453 1204 129
5366 7563 -826
1171 4215 -559
3806 9087 -689
2718 8779 134
4114 6020 -890
2466 2907 496
4923 3845 -794
3921 6121 -694
7998 5567 -5
6052 3890 -192
4342 6149 517
5328 8866 -480
6567 267 856
1445 5067 672
82 7461 83
504 3204 333
4742 7591 -689
235 5539 -128
2096 7115 927
4291 4500 -333
8568 7223 -803
8558 7058 -63
7780 6840 -767
4772 5125 182
8380 1138 178
312 7064 -316
2265 1500 -218
884 1771 769
5797 7410 473
6912 8719 444
577 4992 -261
5391 8289 376
8035 5546 -364
8355 3189 422
5393 4988 -864
2168 8744 922
618 3668 -189
7026 2073 -991
5811 3859 -380
2126 6813 87
8502 5759 823
4053 6596 403
7177 746 541
4154 2519 706
6467 1144 -639
3193 4119 132
3241 6700 -720
2208 599 -581
911 8190 841
3692 7174 161
5253 7918 723
2019 6729 528
8983 7961 -897
3663 5984 -10
6478 6329 386
6385 9064 399
5563 7039 908
4313 7399 -170
6856 1476 12
1749 4099 -697
1215 7297 737
692 6939 639
7089 7210 451
5152 8502 -261
6237 1303 -630
2453 6321 -255
7885 8098 -649
4781 8791 -659
4174 2514 63
2571 4663 490
4101 3073 -332
6252 3514 -492
5443 4723 787
8950 3043 929
6329 1588 -548
2510 778 -582
7169 5203 -587
3271 2662 477
8916 325 958
522 2956 716
5765 4669 -717
1027 2649 726
6859 2315 -996
7276 6446 -726
8018 3493 -678
4344 3039 -911
6539 756 149
4338 4188 692
8266 7669 33
6690 899 858
4207 5532 591
614 1569 884
4371 2190 498
2156 6441 -921
4470 8850 88
6578 2806 108
1454 6173 207
4132 6746 -458
7452 305 -149
3396 699 -544
7860 7060 -650
5377 6076 -356
530 56 194
1712 1795 -142
7198 7801 -541
8615 2753 -660
6378 3906 733
8183 7359 -499
5971 3871 -709
9017 6908 -899
1131 5984 -852
4709 2806 39
1736 8296 802
8787 5374 -329
2744 4019 -553
5922 239 865
3939 6307 382
7750 8822 -37
7862 2329 213
5645 8735 110
2587 8019 -876
7464 3843 -726
8356 7280 -116
2896 4660 -546
4719 7215 -406
775 6567 79
330 1240 -62
8216 3165 -293
182 4332 148
4929 6830 401
26 6390 -611
4570 4091 139
7392 6744 -932
988 5568 -330
8275 7144 476
4727 1668 545
6796 4246 535
2947 426 951
6974 4139 433
4109 8834 -981
3690 3291 294
2220 4011 -425
6917 1628 160
7730 5336 -656
4988 359 -229
8926 5569 -960
4877 296 312
8672 7001 -978
218 2351 -451
8801 8334 680
5971 7493 477
7383 8986 205
631 5401 61
6078 1503 -755
251 7036 -677
6613 2090 586
3069 6704 -818
4073 2767 -196
3096 6529 -578
6063 8355 -833
6015 4220 -768
6470 1370 -60
4587 4314 -998
4951 4673 508
8343 5715 846
1070 5935 -780
3525 7918 542
8551 868 488
5526 2344 628
3904 8668 -457
7865 8618 390
8687 8698 731
6231 7040 -499
2003 7661 -704
678 151 -834
5262 378 -105
4662 1463 -845
1069 7774 814
5430 3944 669
3615 8331 -393
4424 4735 -497
315 7988 80
606 3790 -83
7462 3163 676
7827 6292 -931
3250 1441 -247
8316 7349 -568
4807 5854 183
7269 6524 -663
8199 4060 145
7220 5855 684
4927 869 -376
2399 5099 -250
6918 4622 -490
2536 5671 592
4515 8751 672
6578 74 -605
7571 1427 -252
5107 7115 959
6498 7279 -699
6836 8529 673
8690 4034 748
2552 8972 -40
7621 2234 -449
6790 7717 -769
5078 2938 343
2048 2991 412
7750 7994 -552
4421 7435 -429
7094 7417 237
1518 7662 102
3763 961 173
945 4711 850
3218 6919 157
1347 2022 -118
292 6841 365
5943 2440 -728
586 304 877
6472 5246 658
5509 5645 -63
3806 2245 -51
8813 278 265
248 3569 -380
1742 7956 396
2117 7682 485
1353 3304 -425
3445 1155 280
7092 5347 789
5059 1988 437
1514 4541 215
5048 7859 -822
2277 8760 405
6571 359 -750
296 2259 -829
6275 7044 -724
6548 6785 -135
5471 4873 331
5133 2924 442
899 6682 -85
6197 2706 -421
2846 4252 -314
6705 4060 -385
7448 2418 665
8756 6297 611
4981 854 500
5452 734 -814
3253 7218 402
511 8384 909
4035 564 -655
803 3340 -975
8980 2610 -178
5935 8668 -54
3598 6475 -121
2404 5603 373
604 3237 -270
3151 75 -731
8724 8235 -328
8317 6471 -225
5564 6362 -527
4837 1877 -693
4133 5382 -988
5413 3054 104
5650 2063 170
3570 5001 31
