17
822 1934
348 297 473
523 473 149
715 684 787
345 864 140
135 139 519
834 562 333
666 51 622
743 157 77
777 493 347
119 416 177
264 786 376
756 717 760
185 859 19
853 77 273
79 44 167
645 443 717
714 47 358
385 208 722
255 48 169
433 149 22
141 866 590
311 752 904
292 108 991
448 32 571
112 592 749
38 573 292
418 704 733
759 574 757
833 444 771
377 383 991
506 68 538
566 792 440
604 122 277
858 200 520
136 7 933
797 635 978
779 294 10
637 847 1000
107 156 602
522 272 70
851 819 857
304 499 853
550 632 896
287 225 110
698 83 685
618 593 490
859 624 583
119 326 533
307 837 501
751 540 111
35 773 342
147 741 200
533 238 42
620 577 368
557 497 376
300 456 41
22 135 381
87 757 740
710 155 922
264 734 765
334 65 796
575 728 377
734 301 625
733 826 797
310 620 997
109 186 170
45 469 725
762 184 974
382 239 360
686 868 626
758 342 862
674 208 14
38 101 625
660 431 727
482 351 242
468 360 209
263 644 513
204 180 885
586 331 892
503 775 222
86 545 946
450 727 339
848 178 407
138 562 879
478 863 356
356 131 818
278 7 543
855 706 783
695 627 274
557 199 689
563 342 546
340 698 899
339 320 753
374 638 318
459 451 770
249 752 832
197 123 485
428 562 81
404 384 855
192 15 706
810 479 941
15 336 461
45 468 658
710 449 981
389 70 877
184 358 390
96 719 189
642 339 533
531 93 574
117 95 591
70 472 354
649 849 926
253 756 855
353 841 325
388 845 42
398 606 126
27 619 427
515 599 949
380 603 429
195 99 977
665 430 393
129 218 524
207 121 33
564 429 768
34 821 737
629 453 67
733 691 12
796 822 604
226 386 119
708 624 69
763 141 791
524 360 63
24 149 471
379 449 111
416 122 103
601 67 667
321 244 827
99 132 597
184 774 861
216 13 120
78 74 778
113 525 779
177 85 982
454 353 947
480 812 867
789 694 76
300 445 893
157 481 335
733 202 948
572 560 961
492 641 195
241 496 56
374 187 345
802 509 269
540 401 182
86 264 654
50 338 511
602 517 998
365 206 907
583 600 225
318 426 164
221 59 419
527 743 738
628 802 62
188 630 759
461 838 439
841 645 895
420 556 386
354 665 82
70 108 674
508 674 423
325 550 479
583 841 632
395 398 53
420 477 146
773 394 721
856 855 746
119 677 294
853 720 430
653 565 623
523 738 259
134 369 991
444 255 346
682 190 888
868 720 615
83 579 622
141 561 779
469 501 448
106 548 902
619 49 367
694 561 335
715 823 819
429 177 873
797 553 9
690 306 260
865 320 343
686 10 5
674 734 232
625 814 280
129 378 435
85 538 717
856 160 352
107 438 746
552 213 886
363 347 358
54 588 365
133 127 675
706 463 713
467 175 474
770 441 415
601 632 898
295 248 299
280 621 689
457 633 526
762 612 191
401 40 935
695 615 150
262 246 847
214 565 877
603 473 706
791 748 336
459 256 255
442 503 165
549 609 266
546 475 473
651 786 580
791 589 245
65 348 725
279 821 198
737 476 440
795 7 821
362 52 398
534 523 166
858 257 443
410 469 486
76 105 639
396 264 724
716 539 956
581 799 732
673 165 768
740 261 811
282 627 76
450 523 482
518 4 132
235 802 641
585 110 530
527 215 333
423 786 93
199 816 116
401 262 851
677 278 149
557 710 891
357 640 475
834 170 472
707 302 603
713 334 902
408 478 953
574 134 179
335 502 270
600 193 627
763 693 966
554 817 892
454 50 71
848 731 551
748 869 249
804 807 810
102 186 368
69 252 801
553 101 492
415 778 477
169 90 50
34 614 233
294 805 34
524 658 112
182 857 127
94 788 784
724 200 167
336 527 181
664 78 82
500 846 809
357 137 760
230 294 48
620 456 300
323 551 870
463 87 873
111 2 664
551 806 768
800 869 336
508 12 134
353 98 303
292 472 250
139 477 170
364 172 257
709 845 288
212 487 357
530 665 483
862 258 380
33 232 799
413 524 699
750 780 792
124 814 226
101 446 709
331 97 68
55 379 575
542 332 565
307 508 216
139 49 978
467 574 460
427 188 531
595 314 383
262 703 952
180 316 405
453 374 565
428 563 299
607 423 777
186 592 225
42 596 38
255 579 952
617 567 970
396 307 580
236 861 193
446 677 218
360 724 459
582 266 20
40 629 662
354 604 817
503 78 455
158 775 446
225 537 599
302 780 569
710 842 580
698 770 658
626 642 420
808 408 657
648 191 419
608 229 716
348 817 801
600 590 558
578 103 368
479 727 179
833 517 957
248 100 15
774 309 401
385 428 514
796 854 482
3 43 473
183 258 719
488 681 748
596 541 691
238 530 502
154 596 932
737 370 610
862 751 212
192 469 515
45 205 180
822 757 589
177 420 982
614 619 431
359 367 981
755 867 1
162 99 610
346 48 570
671 10 504
619 306 887
544 483 94
45 242 881
221 610 598
859 200 286
437 229 670
667 93 189
437 665 513
308 356 403
155 839 311
681 704 895
629 371 274
528 252 635
125 450 899
228 1 274
487 613 483
45 702 583
365 630 823
642 688 124
380 665 569
393 711 561
160 8 431
119 127 214
729 217 391
400 470 206
560 81 727
676 181 228
483 711 827
148 348 754
136 568 72
513 25 278
269 626 321
280 860 475
201 757 25
445 456 140
567 249 348
100 436 619
495 37 298
303 377 536
198 263 326
330 719 937
491 455 985
501 60 488
217 739 447
516 185 220
274 589 764
522 311 982
239 273 499
585 166 437
577 271 222
282 449 882
235 597 276
712 440 103
787 165 368
100 198 347
295 594 236
120 121 63
650 304 870
188 408 553
293 396 429
866 776 778
781 80 680
865 692 499
789 128 144
570 309 820
690 641 821
517 806 457
355 143 643
492 687 390
760 592 318
313 582 543
514 52 619
13 481 989
451 56 585
618 794 307
410 736 714
462 20 115
239 753 775
103 158 960
575 361 683
536 569 909
164 665 18
856 515 778
227 580 720
507 144 207
306 512 279
492 198 120
611 501 488
847 216 642
131 327 462
178 352 627
573 673 972
74 692 39
164 156 947
495 827 343
285 216 371
766 154 503
350 517 584
346 698 919
110 174 707
224 253 642
491 60 838
744 322 849
53 751 123
190 857 128
681 295 395
616 158 153
441 790 237
682 776 840
254 317 752
2 406 386
369 860 102
706 270 1000
708 147 616
841 853 700
338 123 167
598 660 309
249 238 346
723 582 415
269 279 222
365 558 928
14 635 205
628 480 389
503 763 627
533 529 392
668 98 966
330 50 751
511 514 227
29 863 739
71 96 895
231 626 550
277 547 897
1 180 169
870 647 768
703 586 230
610 773 549
752 670 888
774 675 895
13 751 11
43 552 917
611 609 557
26 546 250
286 690 737
22 554 522
186 91 206
376 385 960
814 576 306
508 822 417
176 438 107
521 717 553
79 717 382
835 561 632
649 308 627
793 475 731
391 593 733
219 103 158
129 781 17
538 86 675
266 139 227
558 483 344
75 329 777
772 767 222
188 252 16
241 725 59
690 195 24
445 81 646
144 125 321
613 274 796
122 654 823
821 747 172
598 357 400
71 677 386
673 566 287
510 194 706
159 301 659
126 401 715
53 510 408
423 778 825
537 717 738
419 797 269
433 507 6
714 771 597
747 819 646
711 773 338
116 363 840
686 835 436
727 209 929
30 301 207
587 830 428
120 835 607
116 483 481
129 218 724
265 387 876
228 743 255
244 35 614
527 671 568
91 267 793
559 726 190
171 124 571
168 577 338
659 435 751
237 226 804
484 245 271
804 248 763
867 263 171
569 534 47
416 619 72
624 443 634
306 846 352
161 400 348
598 691 709
297 803 580
317 10 963
540 278 364
141 217 72
198 156 353
553 587 261
864 347 823
330 116 192
380 830 332
429 252 640
527 529 833
62 476 814
244 285 878
723 308 761
676 403 266
17 801 353
523 478 164
436 850 146
614 566 942
17 632 386
209 219 748
122 195 892
605 27 757
248 543 668
155 462 682
847 242 149
306 666 537
520 630 116
817 458 733
760 518 780
87 184 59
131 166 162
52 517 889
807 270 341
455 48 349
473 82 120
804 776 452
182 652 33
478 480 741
6 582 500
76 720 539
306 259 955
795 116 720
125 385 23
312 389 63
789 317 941
439 634 271
861 662 610
322 594 842
311 756 167
812 610 336
663 723 217
108 387 603
656 686 453
484 691 321
499 840 939
259 834 515
674 807 193
780 581 632
790 523 846
136 651 607
232 775 238
661 186 776
1 217 495
189 833 722
686 323 420
14 836 775
711 273 139
318 830 124
578 372 362
526 310 284
125 670 715
360 229 47
637 573 98
761 452 429
80 866 163
319 40 714
234 458 703
782 457 655
484 710 571
758 374 48
64 754 777
463 120 841
860 714 265
44 160 310
410 493 846
20 212 724
140 645 824
212 840 479
170 587 876
816 755 237
512 723 534
558 313 882
525 513 16
478 730 156
242 113 252
571 337 960
271 40 976
797 227 929
349 42 994
528 375 208
282 40 780
727 551 179
414 272 762
211 510 624
91 246 539
263 535 487
295 622 145
489 819 873
333 570 585
451 568 81
72 862 302
508 102 823
55 603 970
333 240 391
733 99 165
351 432 833
837 617 613
737 124 633
265 709 840
557 314 175
388 474 111
323 859 165
678 193 37
838 325 59
345 252 397
144 514 708
376 806 273
11 120 89
284 793 19
641 870 893
353 615 582
140 410 798
94 166 986
454 690 935
331 34 995
481 6 988
323 869 966
23 73 242
6 434 529
669 823 17
222 738 498
419 585 290
64 533 397
245 593 743
199 774 802
856 839 553
187 178 644
350 671 384
369 696 207
370 451 7
474 711 930
324 686 883
760 571 953
114 177 427
799 184 5
42 77 143
479 765 203
768 664 684
233 112 116
33 429 76
597 765 447
856 464 487
111 335 959
704 64 302
644 645 501
518 349 981
189 816 49
50 806 828
496 164 953
407 692 781
142 492 897
844 805 539
753 587 792
272 728 460
407 270 243
93 193 329
129 509 315
99 21 322
705 118 211
510 550 231
601 326 932
310 354 453
105 440 525
227 810 836
166 416 145
306 841 499
795 585 685
127 318 904
639 842 974
603 392 747
150 659 809
434 24 890
469 362 826
358 6 899
411 450 472
490 740 383
741 48 611
524 209 166
108 641 932
121 255 953
538 483 488
519 624 58
729 300 149
690 261 667
839 37 335
397 626 799
288 221 292
415 743 933
28 134 267
326 743 479
51 586 252
774 518 140
405 495 678
458 713 483
93 425 301
763 367 997
410 252 299
352 516 930
15 665 181
649 553 83
121 272 936
816 90 976
222 204 239
30 482 944
419 406 520
475 327 241
757 527 448
163 748 834
340 420 339
467 266 559
509 615 376
834 123 561
652 114 337
704 374 951
429 413 970
618 853 481
356 604 952
218 5 579
16 724 859
658 401 322
257 426 593
19 18 612
107 351 153
424 282 538
364 315 402
816 612 28
200 813 496
475 249 277
580 562 243
172 21 39
525 98 350
72 21 734
504 161 588
170 682 88
774 662 692
669 193 123
383 409 846
528 372 609
561 498 553
683 260 802
529 433 892
793 413 196
607 615 964
85 206 228
293 823 393
7 232 72
403 359 79
692 625 9
476 545 60
790 579 715
301 299 326
705 57 131
555 170 238
79 213 535
85 812 926
427 537 797
113 750 508
632 748 24
458 292 773
615 747 101
618 863 780
574 761 998
386 170 273
849 45 250
51 143 568
791 274 653
87 368 445
598 592 868
436 595 349
94 35 222
772 311 804
718 77 837
76 513 546
797 666 506
743 622 77
557 413 346
278 838 761
364 120 304
76 88 965
387 370 988
99 156 741
12 599 261
543 57 522
40 431 516
595 40 71
529 203 574
582 425 845
329 422 143
324 101 560
781 784 576
11 860 805
498 264 392
248 568 455
101 826 704
274 566 714
259 598 484
855 71 997
409 202 274
664 406 913
613 148 296
285 140 707
789 660 797
492 583 846
804 98 702
404 338 843
176 674 813
738 141 750
391 214 846
777 563 740
823 331 389
96 164 685
337 314 322
706 181 271
793 9 115
77 439 373
92 646 186
112 97 480
644 652 721
487 418 814
704 659 22
94 394 134
382 742 684
578 97 71
594 232 565
485 299 273
62 538 550
590 4 995
481 681 970
496 846 780
185 33 607
684 236 862
283 485 446
384 554 47
459 730 867
702 846 719
810 497 892
792 708 260
27 698 364
109 450 73
276 485 324
859 153 170
465 478 173
584 493 637
214 28 552
445 52 177
268 568 541
794 143 829
630 383 984
588 638 994
655 856 609
358 316 924
579 220 822
719 181 62
685 586 523
472 52 30
430 588 310
19 326 463
841 829 552
598 329 73
589 654 49
389 196 67
7 19 853
107 589 836
457 140 6
539 176 805
294 521 713
413 172 28
166 489 877
633 844 302
840 188 658
468 418 187
836 366 853
869 271 102
597 396 706
829 25 152
478 755 329
94 667 680
81 671 877
309 439 778
707 15 604
481 836 396
27 245 835
560 658 511
67 391 814
240 559 417
51 236 621
703 266 273
742 581 216
41 276 589
231 691 522
317 248 978
210 24 992
13 526 950
358 107 934
377 827 794
778 652 450
589 749 355
643 198 900
706 81 322
200 116 682
180 769 509
734 163 422
438 605 639
674 496 115
250 582 588
147 247 250
543 21 217
816 868 900
256 613 741
171 673 343
429 202 303
701 108 12
224 149 66
261 814 347
358 623 135
830 785 424
202 178 802
291 44 385
292 339 301
595 222 921
313 305 370
583 121 697
26 516 207
343 639 144
642 493 292
683 608 844
253 785 4
57 764 363
36 136 951
273 536 481
186 507 490
581 856 438
416 581 236
4 475 157
541 197 372
316 817 187
422 778 615
802 270 241
195 439 377
656 390 974
846 631 277
576 262 158
598 221 816
693 609 551
207 287 608
716 684 488
68 11 893
66 313 108
276 311 877
229 759 260
833 106 992
63 186 719
33 13 261
746 739 182
318 587 705
458 429 534
761 370 19
731 173 939
88 596 790
524 133 330
259 234 867
553 222 156
432 383 961
113 760 294
194 240 404
609 767 395
472 447 499
570 574 158
192 825 39
707 419 762
299 563 892
333 444 801
851 224 529
466 93 61
149 839 155
43 353 908
605 454 71
270 849 631
567 777 127
649 177 360
262 390 816
789 399 829
38 655 517
43 379 478
6 621 507
184 295 614
287 657 244
400 760 441
297 210 893
12 855 129
335 554 24
433 269 546
358 345 625
363 569 583
823 824 18
672 506 117
215 818 272
735 812 375
314 463 92
330 600 175
303 605 846
765 436 64
394 595 831
303 746 786
730 151 25
64 51 103
532 146 818
718 765 691
225 765 71
710 418 640
34 447 813
655 541 922
446 135 464
370 542 885
755 377 796
17 733 551
468 858 999
143 273 247
110 650 231
681 282 351
681 417 315
237 779 811
592 202 581
477 732 469
369 564 880
701 61 157
670 856 543
446 842 51
511 225 250
52 271 86
486 585 801
544 282 396
305 138 775
2 466 56
35 124 804
769 231 683
410 567 103
399 712 340
130 772 221
820 290 284
348 524 581
729 751 80
191 766 330
561 688 317
721 79 288
446 454 883
870 42 790
561 780 519
14 716 773
318 396 971
98 621 647
72 703 50
648 310 918
268 472 652
154 804 117
134 646 997
824 212 724
817 573 667
678 127 296
13 649 374
178 489 71
603 267 371
230 72 408
571 393 693
158 681 955
305 32 88
268 387 270
380 617 839
407 203 574
202 156 186
310 591 741
52 598 62
838 278 941
396 39 622
269 369 659
318 641 273
30 638 282
358 737 98
168 869 765
688 181 595
688 539 281
665 443 512
758 508 710
677 287 441
797 622 900
93 659 737
539 116 32
661 785 917
822 780 39
275 593 488
376 153 267
696 749 916
728 10 203
414 49 284
251 646 963
809 491 971
26 674 307
509 395 221
802 519 601
566 553 692
598 194 642
732 26 493
185 152 24
502 182 119
708 422 704
277 806 987
779 718 173
688 861 886
861 574 839
670 76 922
594 425 96
516 478 832
606 98 905
776 539 321
309 558 394
324 522 392
108 428 647
805 231 984
532 24 244
352 235 549
603 741 326
297 862 823
730 468 806
8 234 586
610 532 740
286 827 733
8 492 608
410 402 506
431 125 439
616 262 890
415 154 722
506 609 574
591 299 866
541 722 58
302 807 518
247 300 593
238 667 444
372 732 736
773 575 159
691 423 561
363 271 158
85 829 986
341 663 112
722 758 552
808 329 857
207 782 754
670 467 973
636 235 706
378 537 542
243 511 545
175 60 87
698 798 444
567 705 379
784 859 453
799 823 126
94 442 497
97 711 857
662 605 1
765 754 825
127 434 986
412 105 418
128 418 157
219 808 886
51 852 52
695 659 874
835 57 819
598 599 279
329 491 816
218 370 486
472 219 953
841 96 109
228 684 769
294 523 788
492 860 68
193 529 249
603 508 629
41 259 599
113 272 602
134 240 174
664 843 207
862 246 176
412 588 161
829 157 665
563 715 598
647 718 639
744 749 558
504 809 769
56 5 549
85 168 54
54 107 710
652 194 329
327 328 223
29 572 843
397 405 481
359 638 666
249 310 632
732 449 22
339 142 486
517 589 335
700 644 931
80 606 37
303 81 374
605 778 636
4 576 211
541 683 267
103 707 458
79 145 565
274 160 644
595 98 445
295 323 107
425 80 111
748 201 649
122 497 943
3 748 959
37 371 393
554 798 389
582 619 668
31 215 407
184 81 121
484 324 992
261 722 584
34 263 914
253 44 819
298 583 888
693 554 755
519 488 182
859 296 367
110 729 324
520 349 473
656 577 770
77 52 60
786 249 322
466 595 140
367 602 784
868 719 758
507 825 563
256 207 908
65 99 473
597 590 320
301 391 929
437 583 886
570 321 454
582 443 814
700 354 81
191 272 937
631 635 291
511 116 339
210 641 991
244 37 792
824 541 838
553 40 82
728 459 668
814 740 737
227 330 257
437 87 974
91 576 565
345 44 938
5 295 342
135 534 878
259 838 264
547 829 944
640 624 478
661 757 6
816 831 647
101 516 266
501 662 978
338 420 619
255 272 106
145 155 16
685 157 604
476 724 686
165 365 638
856 388 79
273 683 556
251 697 116
845 173 582
630 483 646
636 861 341
766 544 48
770 463 980
312 401 955
346 663 263
775 522 730
641 672 720
399 394 517
674 18 863
321 663 128
248 96 127
53 623 130
413 363 895
263 394 69
191 868 375
618 365 463
574 556 907
411 72 768
482 706 174
557 83 545
518 834 892
630 790 953
427 633 463
349 299 313
854 460 385
500 186 358
430 772 139
464 412 358
459 284 637
54 810 551
164 563 351
134 822 103
690 475 37
33 115 566
671 659 100
264 475 338
748 641 635
840 605 890
817 629 31
854 546 845
476 309 140
774 738 744
46 467 774
817 447 404
742 212 931
545 838 749
763 138 831
647 723 568
34 781 280
31 602 145
702 764 251
482 567 355
630 265 909
646 74 516
406 388 404
480 539 674
659 126 862
535 131 808
292 753 206
187 38 993
649 391 71
757 414 816
174 374 876
379 296 388
511 555 797
113 199 808
429 3 838
558 796 368
310 400 27
77 782 361
820 54 342
54 160 101
802 156 139
523 425 267
609 661 362
317 22 918
109 485 865
201 153 870
59 790 611
243 365 521
663 822 132
704 321 352
237 334 262
350 204 983
293 521 133
436 652 389
629 775 316
184 66 528
385 232 418
437 170 27
690 817 719
262 134 413
151 835 528
537 505 324
37 48 511
784 267 227
502 278 565
286 592 285
219 176 644
382 248 776
171 446 510
182 79 707
844 507 195
671 281 304
82 404 187
52 402 219
464 53 905
751 519 722
520 811 696
121 832 692
217 678 96
348 741 589
732 333 261
377 186 449
624 232 14
19 689 786
488 440 657
375 99 230
620 711 74
537 540 537
747 105 634
420 533 773
336 34 767
579 276 841
371 434 64
184 574 179
163 792 579
120 730 393
527 311 278
210 251 282
523 389 522
65 330 127
562 133 422
256 316 26
394 110 984
826 287 115
193 277 63
442 366 925
86 705 925
285 399 272
11 330 79
666 415 159
320 360 641
727 536 322
445 490 745
564 375 942
225 57 94
214 785 732
742 658 332
420 17 806
41 828 286
475 51 968
480 406 784
129 307 975
